data,valor
2019-05-20,4.586
2019-05-21,4.5544
2019-05-22,4.489
2019-05-23,4.5257
2019-05-24,4.5161
2019-05-27,4.5023
2019-05-28,4.5023
2019-05-29,4.4505
2019-05-30,4.4252
2019-05-31,4.3939
2019-06-03,4.3711
2019-06-04,4.3498
2019-06-05,4.341
2019-06-06,4.3745
2019-06-07,4.3686
2019-06-10,4.3883
2019-06-11,4.376
2019-06-12,4.348
2019-06-13,4.3336
2019-06-14,4.3544
2019-06-17,4.3699
2019-06-18,4.3237
2019-06-19,4.3432
2019-06-21,4.3343
2019-06-24,4.3564
2019-06-25,4.3616
2019-06-26,4.3788
2019-06-27,4.3948
2019-06-28,4.3587
2019-07-01,4.3189
2019-07-02,4.3581
2019-07-03,4.3388
2019-07-04,4.2808
2019-07-05,4.2853
2019-07-08,4.2667
2019-07-09,4.2443
2019-07-10,4.2454
2019-07-11,4.2266
2019-07-12,4.2156
2019-07-15,4.2187
2019-07-16,4.2188
2019-07-17,4.2253
2019-07-18,4.2093
2019-07-19,4.1979
2019-07-22,4.1944
2019-07-23,4.1978
2019-07-24,4.1893
2019-07-25,4.2232
2019-07-26,4.1979
2019-07-29,4.2246
2019-07-30,4.2251
2019-07-31,4.1907
2019-08-01,4.2363
2019-08-02,4.3055
2019-08-05,4.4129
2019-08-06,4.4388
2019-08-07,4.4779
2019-08-08,4.417
2019-08-09,4.4176
2019-08-12,4.4818
2019-08-13,4.4441
2019-08-14,4.4662
2019-08-15,4.4637
2019-08-16,4.429
2019-08-19,4.4696
2019-08-20,4.4847
2019-08-21,4.4682
2019-08-22,4.4856
2019-08-23,4.5541
2019-08-26,4.5963
2019-08-27,4.6103
2019-08-28,4.6064
2019-08-29,4.6098
2019-08-30,4.5482
2019-09-02,4.561
2019-09-03,4.5689
2019-09-04,4.5481
2019-09-05,4.5108
2019-09-06,4.4898
2019-09-09,4.5079
2019-09-10,4.5396
2019-09-11,4.4702
2019-09-12,4.4847
2019-09-13,4.4978
2019-09-16,4.4992
2019-09-17,4.5368
2019-09-18,4.5327
2019-09-19,4.5731
2019-09-20,4.5877
2019-09-23,4.587
2019-09-24,4.5897
2019-09-25,4.5809
2019-09-26,4.5367
2019-09-27,4.5521
2019-09-30,4.5425
2019-10-01,4.563
2019-10-02,4.5501
2019-10-03,4.508
2019-10-04,4.4569
2019-10-07,4.4692
2019-10-08,4.4755
2019-10-09,4.4967
2019-10-10,4.5342
2019-10-11,4.5326
2019-10-14,4.5509
2019-10-15,4.5786
2019-10-16,4.6207
2019-10-17,4.6142
2019-10-18,4.6163
2019-10-21,4.6054
2019-10-22,4.5512
2019-10-23,4.5282
2019-10-24,4.4499
2019-10-25,4.4479
2019-10-28,4.4142
2019-10-29,4.4412
2019-10-30,4.4707
2019-10-31,4.467
2019-11-01,4.4445
2019-11-04,4.4537
2019-11-05,4.434
2019-11-06,4.4693
2019-11-07,4.5216
2019-11-08,4.5601
2019-11-11,4.5869
2019-11-12,4.599
2019-11-13,4.599
2019-11-14,4.6027
2019-11-18,4.6357
2019-11-19,4.6637
2019-11-20,4.6522
2019-11-21,4.6541
2019-11-22,4.6166
2019-11-25,4.6353
2019-11-26,4.6874
2019-11-27,4.6866
2019-11-28,4.6758
2019-11-29,4.6591
2019-12-02,4.6796
2019-12-03,4.6562
2019-12-04,4.6492
2019-12-05,4.675
2019-12-06,4.6179
2019-12-09,4.5948
2019-12-10,4.5951
2019-12-11,4.5626
2019-12-12,4.5694
2019-12-13,4.5605
2019-12-16,4.5448
2019-12-17,4.5394
2019-12-18,4.5122
2019-12-19,4.5172
2019-12-20,4.5214
2019-12-23,4.5195
2019-12-24,4.5221
2019-12-26,4.5071
2019-12-27,4.5268
2019-12-30,4.5156
2019-12-31,4.5305
2020-01-02,4.5051
2020-01-03,4.5247
2020-01-06,4.5384
2020-01-07,4.5513
2020-01-08,4.5235
2020-01-09,4.5242
2020-01-10,4.5288
2020-01-13,4.5989
2020-01-14,4.6101
2020-01-15,4.6425
2020-01-16,4.6491
2020-01-17,4.6422
2020-01-20,4.6367
2020-01-21,4.6631
2020-01-22,4.6405
2020-01-23,4.6028
2020-01-24,4.6063
2020-01-27,4.6479
2020-01-28,4.6279
2020-01-29,4.6219
2020-01-30,4.6933
2020-01-31,4.7315
2020-02-03,4.6969
2020-02-04,4.6789
2020-02-05,4.6711
2020-02-06,4.6631
2020-02-07,4.7229
2020-02-10,4.7195
2020-02-11,4.7109
2020-02-12,4.7252
2020-02-13,4.7077
2020-02-14,4.6823
2020-02-17,4.6748
2020-02-18,4.7057
2020-02-19,4.72
2020-02-20,4.7405
2020-02-21,4.7671
2020-02-26,4.8258
2020-02-27,4.9182
2020-02-28,4.9427
2020-03-02,5.0038
2020-03-03,5.0184
2020-03-04,5.0417
2020-03-05,5.1701
2020-03-06,5.2559
2020-03-09,5.4126
2020-03-10,5.2964
2020-03-11,5.273
2020-03-12,5.4126
2020-03-13,5.2439
2020-03-16,5.5106
2020-03-17,5.5414
2020-03-18,5.5374
2020-03-19,5.5045
2020-03-20,5.3715
2020-03-23,5.4676
2020-03-24,5.4755
2020-03-25,5.4945
2020-03-26,5.5141
2020-03-27,5.6532
2020-03-30,5.6851
2020-03-31,5.7264
2020-04-01,5.7304
2020-04-02,5.7195
2020-04-03,5.7226
2020-04-06,5.6711
2020-04-07,5.6849
2020-04-08,5.6637
2020-04-09,5.5507
2020-04-13,5.6519
2020-04-14,5.6899
2020-04-15,5.7369
2020-04-16,5.6787
2020-04-17,5.7226
2020-04-20,5.746
2020-04-22,5.8327
2020-04-23,5.8901
2020-04-24,6.1031
2020-04-27,6.1041
2020-04-28,6.0349
2020-04-29,5.8922
2020-04-30,5.9333
2020-05-04,6.0912
2020-05-05,6.0031
2020-05-06,6.1255
2020-05-07,6.3128
2020-05-08,6.2588
2020-05-11,6.27
2020-05-12,6.2716
2020-05-13,6.3962
2020-05-14,6.4128
2020-05-15,6.3004
2020-05-18,6.2573
2020-05-19,6.2577
2020-05-20,6.2562
2020-05-21,6.1363
2020-05-22,6.0797
2020-05-25,5.968
2020-05-26,5.8922
2020-05-27,5.8132
2020-05-28,5.9114
2020-05-29,6.0286
2020-06-01,5.9668
2020-06-02,5.874
2020-06-03,5.681
2020-06-04,5.7799
2020-06-05,5.6241
2020-06-08,5.5695
2020-06-09,5.568
2020-06-10,5.5519
2020-06-12,5.6685
2020-06-15,5.8477
2020-06-16,5.7747
2020-06-17,5.8904
2020-06-18,5.9975
2020-06-19,5.9834
2020-06-22,5.8812
2020-06-23,5.8556
2020-06-24,5.911
2020-06-25,5.9793
2020-06-26,6.1277
2020-06-29,6.1153
2020-06-30,6.1539
2020-07-01,6.0411
2020-07-02,5.9593
2020-07-03,6.0019
2020-07-06,6.0029
2020-07-07,6.0244
2020-07-08,6.0595
2020-07-09,5.986
2020-07-10,6.0483
2020-07-13,6.0787
2020-07-14,6.1932
2020-07-15,6.1023
2020-07-16,6.1235
2020-07-17,6.121
2020-07-20,6.138
2020-07-21,6.0105
2020-07-22,5.9227
2020-07-23,6.0034
2020-07-24,6.0677
2020-07-27,6.098
2020-07-28,6.0755
2020-07-29,6.0497
2020-07-30,6.1121
2020-07-31,6.1519
2020-08-03,6.2368
2020-08-04,6.2752
2020-08-05,6.2779
2020-08-06,6.3353
2020-08-07,6.3863
2020-08-10,6.3414
2020-08-11,6.3861
2020-08-12,6.4359
2020-08-13,6.3593
2020-08-14,6.3734
2020-08-17,6.4688
2020-08-18,6.5219
2020-08-19,6.5338
2020-08-20,6.7038
2020-08-21,6.6021
2020-08-24,6.6048
2020-08-25,6.6183
2020-08-26,6.5786
2020-08-27,6.6174
2020-08-28,6.5073
2020-08-31,6.5393
2020-09-01,6.4215
2020-09-02,6.3624
2020-09-03,6.2803
2020-09-04,6.2472
2020-09-08,6.3299
2020-09-09,6.2632
2020-09-10,6.2883
2020-09-11,6.2542
2020-09-14,6.2919
2020-09-15,6.2462
2020-09-16,6.2177
2020-09-17,6.2186
2020-09-18,6.271
2020-09-21,6.3907
2020-09-22,6.3587
2020-09-23,6.4592
2020-09-24,6.5007
2020-09-25,6.4674
2020-09-28,6.5142
2020-09-29,6.6234
2020-09-30,6.6132
2020-10-01,6.6341
2020-10-02,6.6097
2020-10-05,6.636
2020-10-06,6.502
2020-10-07,6.5916
2020-10-08,6.6052
2020-10-09,6.5469
2020-10-13,6.5567
2020-10-14,6.5452
2020-10-15,6.5727
2020-10-16,6.588
2020-10-19,6.6051
2020-10-20,6.6019
2020-10-21,6.6485
2020-10-22,6.6002
2020-10-23,6.6469
2020-10-26,6.6563
2020-10-27,6.6863
2020-10-28,6.7368
2020-10-29,6.7393
2020-10-30,6.7241
2020-11-03,6.6738
2020-11-04,6.6662
2020-11-05,6.5787
2020-11-06,6.5679
2020-11-09,6.2477
2020-11-10,6.3474
2020-11-11,6.3522
2020-11-12,6.3901
2020-11-13,6.4848
2020-11-16,6.4149
2020-11-17,6.4103
2020-11-18,6.2867
2020-11-19,6.3153
2020-11-20,6.3436
2020-11-23,6.3619
2020-11-24,6.4164
2020-11-25,6.3696
2020-11-26,6.333
2020-11-27,6.3899
2020-11-30,6.3799
2020-12-01,6.3526
2020-12-02,6.3133
2020-12-03,6.2797
2020-12-04,6.2787
2020-12-07,6.191
2020-12-08,6.169
2020-12-09,6.1755
2020-12-11,6.1382
2020-12-14,6.1331
2020-12-15,6.1957
2020-12-16,6.2238
2020-12-17,6.1985
2020-12-18,6.2386
2020-12-21,6.299
2020-12-22,6.2663
2020-12-23,6.3061
2020-12-24,6.3144
2020-12-28,6.4
2020-12-29,6.3608
2020-12-30,6.3935
2020-12-31,6.3779
2021-01-04,6.3366
2021-01-05,6.5404
2021-01-06,6.5323
2021-01-07,6.5514
2021-01-08,6.5805
2021-01-11,6.6795
2021-01-12,6.6428
2021-01-13,6.4528
2021-01-14,6.3867
2021-01-15,6.3752
2021-01-18,6.3747
2021-01-19,6.4217
2021-01-20,6.4212
2021-01-21,6.4613
2021-01-22,6.6101
2021-01-25,6.6828
2021-01-26,6.5554
2021-01-27,6.5073
2021-01-28,6.5817
2021-01-29,6.6532
2021-02-01,6.5988
2021-02-02,6.4806
2021-02-03,6.4182
2021-02-04,6.459
2021-02-05,6.4806
2021-02-08,6.4667
2021-02-09,6.5601
2021-02-10,6.5547
2021-02-11,6.5059
2021-02-12,6.5235
2021-02-17,6.5182
2021-02-18,6.5482
2021-02-19,6.5415
2021-02-22,6.6823
2021-02-23,6.626
2021-02-24,6.569
2021-02-25,6.6749
2021-02-26,6.7142
2021-03-01,6.7289
2021-03-02,6.8571
2021-03-03,6.9235
2021-03-04,6.7445
2021-03-05,6.7732
2021-03-08,6.8003
2021-03-09,6.9422
2021-03-10,6.8353
2021-03-11,6.685
2021-03-12,6.6429
2021-03-15,6.7088
2021-03-16,6.6435
2021-03-17,6.7352
2021-03-18,6.6169
2021-03-19,6.5608
2021-03-22,6.5958
2021-03-23,6.5243
2021-03-24,6.5466
2021-03-25,6.664
2021-03-26,6.731
2021-03-29,6.8236
2021-03-30,6.7585
2021-03-31,6.6915
2021-04-01,6.6934
2021-04-05,6.682
2021-04-06,6.6689
2021-04-07,6.6422
2021-04-08,6.6456
2021-04-09,6.7158
2021-04-12,6.7372
2021-04-13,6.8134
2021-04-14,6.8187
2021-04-15,6.7278
2021-04-16,6.7481
2021-04-19,6.7067
2021-04-20,6.6573
2021-04-22,6.6035
2021-04-23,6.6133
2021-04-26,6.5932
2021-04-27,6.5744
2021-04-28,6.5341
2021-04-29,6.4995
2021-04-30,6.5016
2021-05-03,6.5234
2021-05-04,6.5493
2021-05-05,6.4668
2021-05-06,6.3746
2021-05-07,6.3522
2021-05-10,6.3571
2021-05-11,6.378
2021-05-12,6.3216
2021-05-13,6.3748
2021-05-14,6.399
2021-05-17,6.4134
2021-05-18,6.4173
2021-05-19,6.4538
2021-05-20,6.4682
2021-05-21,6.4571
2021-05-24,6.4965
2021-05-25,6.502
2021-05-26,6.4887
2021-05-27,6.4444
2021-05-28,6.3762
2021-05-31,6.4
2021-06-01,6.3213
2021-06-02,6.2471
2021-06-04,6.1676
2021-06-07,6.1608
2021-06-08,6.1496
2021-06-09,6.158
2021-06-10,6.1648
2021-06-11,6.195
2021-06-14,6.1492
2021-06-15,6.1664
2021-06-16,6.0851
2021-06-17,5.9993
2021-06-18,5.9733
2021-06-21,5.9999
2021-06-22,5.9772
2021-06-23,5.9185
2021-06-24,5.8778
2021-06-25,5.8757
2021-06-28,5.8993
2021-06-29,5.8885
2021-06-30,5.9276
2021-07-01,5.9345
2021-07-02,5.9597
2021-07-05,6.0229
2021-07-06,6.1039
2021-07-07,6.1773
2021-07-08,6.2263
2021-07-09,6.2154
2021-07-12,6.1955
2021-07-13,6.1161
2021-07-14,6.0171
2021-07-15,6.0221
2021-07-16,6.0161
2021-07-19,6.137
2021-07-20,6.1778
2021-07-21,6.1964
2021-07-22,6.1173
2021-07-23,6.0811
2021-07-26,6.1261
2021-07-27,6.113
2021-07-28,6.0853
2021-07-29,6.0241
2021-07-30,6.0768
2021-08-02,6.1002
2021-08-03,6.2217
2021-08-04,6.1691
2021-08-05,6.0933
2021-08-06,6.1645
2021-08-09,6.2004
2021-08-10,6.1214
2021-08-11,6.1058
2021-08-12,6.1444
2021-08-13,6.1909
2021-08-16,6.1818
2021-08-17,6.1598
2021-08-18,6.205
2021-08-19,6.3364
2021-08-20,6.3457
2021-08-23,6.2984
2021-08-24,6.2284
2021-08-25,6.1694
2021-08-26,6.1677
2021-08-27,6.1565
2021-08-30,6.1283
2021-08-31,6.0696
2021-09-01,6.1128
2021-09-02,6.1353
2021-09-03,6.1422
2021-09-06,6.1434
2021-09-08,6.2083
2021-09-09,6.2481
2021-09-10,6.1672
2021-09-13,6.1642
2021-09-14,6.1797
2021-09-15,6.2103
2021-09-16,6.1877
2021-09-17,6.2322
2021-09-20,6.2558
2021-09-21,6.2205
2021-09-22,6.1967
2021-09-23,6.2068
2021-09-24,6.2594
2021-09-27,6.2591
2021-09-28,6.3313
2021-09-29,6.2906
2021-09-30,6.2983
2021-10-01,6.2531
2021-10-04,6.3001
2021-10-05,6.3409
2021-10-06,6.3621
2021-10-07,6.3753
2021-10-08,6.3749
2021-10-11,6.3843
2021-10-13,6.418
2021-10-14,6.3742
2021-10-15,6.321
2021-10-18,6.4074
2021-10-19,6.4588
2021-10-20,6.4712
2021-10-21,6.5699
2021-10-22,6.645
2021-10-25,6.5001
2021-10-26,6.4683
2021-10-27,6.4574
2021-10-28,6.5592
2021-10-29,6.5194
2021-11-01,6.5725
2021-11-03,6.5655
2021-11-04,6.4596
2021-11-05,6.4078
2021-11-08,6.4477
2021-11-09,6.3673
2021-11-10,6.2888
2021-11-11,6.214
2021-11-12,6.2036
2021-11-16,6.2172
2021-11-17,6.2186
2021-11-18,6.2964
2021-11-19,6.2921
2021-11-22,6.281
2021-11-23,6.3603
2021-11-24,6.2739
2021-11-25,6.249
2021-11-26,6.3222
2021-11-29,6.3228
2021-11-30,6.3286
2021-12-01,6.3672
2021-12-02,6.3783
2021-12-03,6.3655
2021-12-06,6.4123
2021-12-07,6.3451
2021-12-08,6.322
2021-12-09,6.271
2021-12-10,6.3219
2021-12-13,6.3548
2021-12-14,6.366
2021-12-15,6.4285
2021-12-16,6.4419
2021-12-17,6.4221
2021-12-20,6.4421
2021-12-21,6.4641
2021-12-22,6.478
2021-12-23,6.4365
2021-12-24,6.4078
2021-12-27,6.4122
2021-12-28,6.3752
2021-12-29,6.4263
2021-12-30,6.3238
2021-12-31,6.321
2022-01-03,6.3595
2022-01-04,6.4219
2022-01-05,6.421
2022-01-06,6.4435
2022-01-07,6.4415
2022-01-10,6.4225
2022-01-11,6.3908
2022-01-12,6.3524
2022-01-13,6.3317
2022-01-14,6.3286
2022-01-17,6.2799
2022-01-18,6.2639
2022-01-19,6.2384
2022-01-20,6.1478
2022-01-21,6.1729
2022-01-24,6.2103
2022-01-25,6.1985
2022-01-26,6.1288
2022-01-27,6.0011
2022-01-28,6.0245
2022-01-31,6.0073
2022-02-01,5.9406
2022-02-02,5.984
2022-02-03,6.0549
2022-02-04,6.0968
2022-02-07,6.0554
2022-02-08,6.0188
2022-02-09,6.0271
2022-02-10,5.9744
2022-02-11,5.9286
2022-02-14,5.8927
2022-02-15,5.8921
2022-02-16,5.8688
2022-02-17,5.864
2022-02-18,5.8234
2022-02-21,5.782
2022-02-22,5.7378
2022-02-23,5.6782
2022-02-24,5.6865
2022-02-25,5.7803
2022-03-02,5.7077
2022-03-03,5.584
2022-03-04,5.5433
2022-03-07,5.5025
2022-03-08,5.5372
2022-03-09,5.5339
2022-03-10,5.566
2022-03-11,5.5115
2022-03-14,5.5615
2022-03-15,5.6317
2022-03-16,5.6385
2022-03-17,5.6399
2022-03-18,5.5704
2022-03-21,5.4866
2022-03-22,5.4247
2022-03-23,5.3589
2022-03-24,5.2912
2022-03-25,5.2479
2022-03-28,5.2585
2022-03-29,5.2743
2022-03-30,5.3026
2022-03-31,5.2561
2022-04-01,5.1903
2022-04-04,5.0765
2022-04-05,5.0683
2022-04-06,5.125
2022-04-07,5.169
2022-04-08,5.1675
2022-04-11,5.1154
2022-04-12,5.0457
2022-04-13,5.0907
2022-04-14,5.0921
2022-04-18,5.042
2022-04-19,5.036
2022-04-20,5.0378
2022-04-22,5.1069
2022-04-25,5.226
2022-04-26,5.2954
2022-04-27,5.2916
2022-04-28,5.2621
2022-04-29,5.1852
2022-05-02,5.289
2022-05-03,5.2846
2022-05-04,5.2808
2022-05-05,5.2599
2022-05-06,5.3658
2022-05-09,5.421
2022-05-10,5.4134
2022-05-11,5.4006
2022-05-12,5.3423
2022-05-13,5.3179
2022-05-16,5.2794
2022-05-17,5.2334
2022-05-18,5.2037
2022-05-19,5.2096
2022-05-20,5.1504
2022-05-23,5.1182
2022-05-24,5.169
2022-05-25,5.1546
2022-05-26,5.1459
2022-05-27,5.0797
2022-05-30,5.0904
2022-05-31,5.0755
2022-06-01,5.0851
2022-06-02,5.1393
2022-06-03,5.1375
2022-06-06,5.1183
2022-06-07,5.2323
2022-06-08,5.2325
2022-06-09,5.2167
2022-06-10,5.2432
2022-06-13,5.3263
2022-06-14,5.3343
2022-06-15,5.3108
2022-06-17,5.375
2022-06-20,5.443
2022-06-21,5.4292
2022-06-22,5.4507
2022-06-23,5.444
2022-06-24,5.5165
2022-06-27,5.5357
2022-06-28,5.4971
2022-06-29,5.4772
2022-06-30,5.4842
2022-07-01,5.5316
2022-07-04,5.5313
2022-07-05,5.5273
2022-07-06,5.5261
2022-07-07,5.4498
2022-07-08,5.4047
2022-07-11,5.3948
2022-07-12,5.4504
2022-07-13,5.4419
2022-07-14,5.4726
2022-07-15,5.4506
2022-07-18,5.4545
2022-07-19,5.5198
2022-07-20,5.5466
2022-07-21,5.5856
2022-07-22,5.5765
2022-07-25,5.5292
2022-07-26,5.4241
2022-07-27,5.3642
2022-07-28,5.2999
2022-07-29,5.2937
2022-08-01,5.2994
2022-08-02,5.3365
2022-08-03,5.3623
2022-08-04,5.3583
2022-08-05,5.3057
2022-08-08,5.2308
2022-08-09,5.2392
2022-08-10,5.2184
2022-08-11,5.2865
2022-08-12,5.2329
2022-08-15,5.1872
2022-08-16,5.2233
2022-08-17,5.2638
2022-08-18,5.2368
2022-08-19,5.2158
2022-08-22,5.1373
2022-08-23,5.0908
2022-08-24,5.0892
2022-08-25,5.0953
2022-08-26,5.0903
2022-08-29,5.0428
2022-08-30,5.0708
2022-08-31,5.2127
2022-09-01,5.1742
2022-09-02,5.2044
2022-09-05,5.1324
2022-09-06,5.1784
2022-09-08,5.1926
2022-09-09,5.1871
2022-09-12,5.1843
2022-09-13,5.1789
2022-09-14,5.1748
2022-09-15,5.2174
2022-09-16,5.2945
2022-09-19,5.2393
2022-09-20,5.1674
2022-09-21,5.1072
2022-09-22,5.0861
2022-09-23,5.0789
2022-09-26,5.1524
2022-09-27,5.1448
2022-09-28,5.189
2022-09-29,5.2703
2022-09-30,5.2904
2022-10-03,5.1014
2022-10-04,5.1293
2022-10-05,5.1456
2022-10-06,5.1005
2022-10-07,5.1103
2022-10-10,5.0409
2022-10-11,5.0803
2022-10-13,5.1861
2022-10-14,5.1451
2022-10-17,5.1885
2022-10-18,5.187
2022-10-19,5.1652
2022-10-20,5.1263
2022-10-21,5.1187
2022-10-24,5.2069
2022-10-25,5.2879
2022-10-26,5.3615
2022-10-27,5.2923
2022-10-28,5.3112
2022-10-31,5.1976
2022-11-01,5.0851
2022-11-03,5.0122
2022-11-04,4.9841
2022-11-07,5.0901
2022-11-08,5.2101
2022-11-09,5.1784
2022-11-10,5.403
2022-11-11,5.4791
2022-11-14,5.4773
2022-11-16,5.5364
2022-11-17,5.6459
2022-11-18,5.5429
2022-11-21,5.4548
2022-11-22,5.4859
2022-11-23,5.5974
2022-11-24,5.5339
2022-11-25,5.5696
2022-11-28,5.5937
2022-11-29,5.4981
2022-11-30,5.4529
2022-12-01,5.4483
2022-12-02,5.4448
2022-12-05,5.5229
2022-12-06,5.5016
2022-12-07,5.485
2022-12-08,5.494
2022-12-09,5.5225
2022-12-12,5.5847
2022-12-13,5.604
2022-12-14,5.6872
2022-12-15,5.6645
2022-12-16,5.6064
2022-12-19,5.6254
2022-12-20,5.5793
2022-12-21,5.5236
2022-12-22,5.5004
2022-12-23,5.4609
2022-12-26,5.5145
2022-12-27,5.6271
2022-12-28,5.6006
2022-12-29,5.5668
2022-12-30,5.5694
2023-01-02,5.6979
2023-01-03,5.6743
2023-01-04,5.7748
2023-01-05,5.6841
2023-01-06,5.6047
2023-01-09,5.6897
2023-01-10,5.6209
2023-01-11,5.5958
2023-01-12,5.5553
2023-01-13,5.5401
2023-01-16,5.5342
2023-01-17,5.5315
2023-01-18,5.516
2023-01-19,5.6269
2023-01-20,5.6322
2023-01-23,5.6418
2023-01-24,5.6235
2023-01-25,5.5651
2023-01-26,5.5318
2023-01-27,5.5031
2023-01-30,5.5408
2023-01-31,5.5389
2023-02-01,5.5392
2023-02-02,5.4582
2023-02-03,5.5419
2023-02-06,5.5557
2023-02-07,5.5272
2023-02-08,5.5814
2023-02-09,5.6317
2023-02-10,5.6082
2023-02-13,5.5571
2023-02-14,5.5205
2023-02-15,5.5785
2023-02-16,5.5971
2023-02-17,5.5466
2023-02-22,5.4979
2023-02-23,5.4405
2023-02-24,5.4608
2023-02-27,5.5093
2023-02-28,5.5244
2023-03-01,5.558
2023-03-02,5.5262
2023-03-03,5.5159
2023-03-06,5.5509
2023-03-07,5.4948
2023-03-08,5.4244
2023-03-09,5.4285
2023-03-10,5.5393
2023-03-13,5.623
2023-03-14,5.6148
2023-03-15,5.5821
2023-03-16,5.6192
2023-03-17,5.6093
2023-03-20,5.6266
2023-03-21,5.6482
2023-03-22,5.6823
2023-03-23,5.7316
2023-03-24,5.6954
2023-03-27,5.6443
2023-03-28,5.611
2023-03-29,5.5751
2023-03-30,5.5867
2023-03-31,5.5244
2023-04-03,5.5159
2023-04-04,5.5595
2023-04-05,5.5078
2023-04-06,5.5397
2023-04-10,5.5104
2023-04-11,5.4675
2023-04-12,5.4376
2023-04-13,5.4272
2023-04-14,5.4302
2023-04-17,5.3953
2023-04-18,5.4437
2023-04-19,5.5287
2023-04-20,5.54
2023-04-24,5.5791
2023-04-25,5.5512
2023-04-26,5.5912
2023-04-27,5.5245
2023-04-28,5.5208
2023-05-02,5.5362
2023-05-03,5.5501
2023-05-04,5.5162
2023-05-05,5.48
2023-05-08,5.4775
2023-05-09,5.4783
2023-05-10,5.4338
2023-05-11,5.4258
2023-05-12,5.3453
2023-05-15,5.34
2023-05-16,5.3376
2023-05-17,5.3628
2023-05-18,5.351
2023-05-19,5.3951
2023-05-22,5.3689
2023-05-23,5.3514
2023-05-24,5.3234
2023-05-25,5.3604
2023-05-26,5.3697
2023-05-29,5.3526
2023-05-30,5.4256
2023-05-31,5.4287
2023-06-01,5.4141
2023-06-02,5.3146
2023-06-05,5.2786
2023-06-06,5.2723
2023-06-07,5.2572
2023-06-09,5.2591
2023-06-12,5.2485
2023-06-13,5.2382
2023-06-14,5.263
2023-06-15,5.2721
2023-06-16,5.2752
2023-06-19,5.222
2023-06-20,5.2248
2023-06-21,5.235
2023-06-22,5.2305
2023-06-23,5.2039
2023-06-26,5.2039
2023-06-27,5.2511
2023-06-28,5.2958
2023-06-29,5.2869
2023-06-30,5.2626
2023-07-03,5.2281
2023-07-04,5.2391
2023-07-05,5.2798
2023-07-06,5.3262
2023-07-07,5.3503
2023-07-10,5.357
2023-07-11,5.3815
2023-07-12,5.3455
2023-07-13,5.3779
2023-07-14,5.3894
2023-07-17,5.4282
2023-07-18,5.3915
2023-07-19,5.3741
2023-07-20,5.3328
2023-07-21,5.3083
2023-07-24,5.2606
2023-07-25,5.2483
2023-07-26,5.2474
2023-07-27,5.1922
2023-07-28,5.2163
2023-07-31,5.2251
2023-08-01,5.2389
2023-08-02,5.2603
2023-08-03,5.3428
2023-08-04,5.365
2023-08-07,5.3916
2023-08-08,5.3898
2023-08-09,5.3799
2023-08-10,5.3457
2023-08-11,5.3609
2023-08-14,5.4038
2023-08-15,5.444
2023-08-16,5.4271
2023-08-17,5.418
2023-08-18,5.408
2023-08-21,5.4283
2023-08-22,5.3623
2023-08-23,5.3199
2023-08-24,5.2775
2023-08-25,5.262
2023-08-28,5.2902
2023-08-29,5.2861
2023-08-30,5.3163
2023-08-31,5.3353
2023-09-01,5.3199
2023-09-04,5.3115
2023-09-05,5.3328
2023-09-06,5.332
2023-09-08,5.3373
2023-09-11,5.3039
2023-09-12,5.3099
2023-09-13,5.28
2023-09-14,5.1973
2023-09-15,5.1971
2023-09-18,5.1913
2023-09-19,5.1893
2023-09-20,5.1959
2023-09-21,5.2513
2023-09-22,5.2374
2023-09-25,5.2548
2023-09-26,5.2576
2023-09-27,5.2859
2023-09-28,5.3392
2023-09-29,5.3
2023-10-02,5.3218
2023-10-03,5.342
2023-10-04,5.4211
2023-10-05,5.4443
2023-10-06,5.5012
2023-10-09,5.4456
2023-10-10,5.4015
2023-10-11,5.3602
2023-10-13,5.3171
2023-10-16,5.3387
2023-10-17,5.3377
2023-10-18,5.3263
2023-10-19,5.3426
2023-10-20,5.3524
2023-10-23,5.341
2023-10-24,5.3054
2023-10-25,5.2905
2023-10-26,5.2728
2023-10-27,5.2414
2023-10-30,5.3184
2023-10-31,5.3453
2023-11-01,5.2909
2023-11-03,5.25
2023-11-06,5.2654
2023-11-07,5.2014
2023-11-08,5.2314
2023-11-09,5.2516
2023-11-10,5.2517
2023-11-13,5.2655
2023-11-14,5.2771
2023-11-16,5.2854
2023-11-17,5.3192
2023-11-20,5.3298
2023-11-21,5.3369
2023-11-22,5.3218
2023-11-23,5.3394
2023-11-24,5.3536
2023-11-27,5.3528
2023-11-28,5.3671
2023-11-29,5.3714
2023-11-30,5.3856
2023-12-01,5.3323
2023-12-04,5.3102
2023-12-05,5.3523
2023-12-06,5.2919
2023-12-07,5.2796
2023-12-08,5.2943
2023-12-11,5.3128
2023-12-12,5.337
2023-12-13,5.3527
2023-12-14,5.3779
2023-12-15,5.3932
2023-12-18,5.3919
2023-12-19,5.3466
2023-12-20,5.3521
2023-12-21,5.3582
2023-12-22,5.3539
2023-12-26,5.3335
2023-12-27,5.3668
2023-12-28,5.3782
2023-12-29,5.3516
2024-01-02,5.3543
2024-01-03,5.3676
2024-01-04,5.39
2024-01-05,5.3691
2024-01-08,5.3603
2024-01-09,5.3434
2024-01-10,5.3635
2024-01-11,5.3425
2024-01-12,5.3242
2024-01-15,5.3407
2024-01-16,5.3373
2024-01-17,5.3545
2024-01-18,5.3622
2024-01-19,5.3569
2024-01-22,5.3875
